HHID,PERSID,DATUM,WOTAG,BERTAG,WNRT,ABZEIT,ZWECK,VMDIW,ANZEIT,KM,DAUER,SPEED,REGIONNR,REGION
4901046021,49010460212,22.10.2019,2,5,2,1150,4,41,1200,2,10,12,2,semiurb
4901046021,49010460212,22.10.2019,2,5,3,1210,7,41,1240,13,30,26,2,semiurb
4901046021,49010460212,22.10.2019,2,5,4,1913,6,41,1930,16,17,56,2,semiurb
4901046021,49010460212,22.10.2019,2,5,7,2120,7,41,2137,15,17,53,2,semiurb
4901046021,49010460212,24.10.2019,4,7,1,746,11,41,810,11,24,28,2,semiurb
4901046021,49010460212,24.10.2019,4,7,2,918,7,41,926,2,8,15,2,semiurb
4901046021,49010460212,24.10.2019,4,7,5,1425,11,41,1446,13,21,37,2,semiurb
4901046021,49010460212,24.10.2019,4,7,6,1457,1,41,1503,2,6,20,2,semiurb
4901046021,49010460212,24.10.2019,4,7,7,2336,7,41,2359,14,23,37,2,semiurb
4901045985,49010459851,09.09.2019,1,1,1,732,1,41,745,4.6,13,21,4,semiurb
4901045985,49010459851,09.09.2019,1,1,2,1404,7,41,1415,4.6,11,25,4,semiurb
4901045985,49010459851,09.09.2019,1,1,3,1842,5,41,1851,4,9,27,4,semiurb
4901045985,49010459851,09.09.2019,1,1,4,2021,7,41,2031,4,10,24,4,semiurb
4901045985,49010459851,10.09.2019,2,2,1,736,1,41,747,4.6,11,25,4,semiurb
4901045985,49010459851,10.09.2019,2,2,2,1404,7,41,1414,4.6,10,28,4,semiurb
4901045985,49010459851,10.09.2019,2,2,5,1804,5,41,1812,4.5,8,34,4,semiurb
4901045985,49010459851,10.09.2019,2,2,6,1859,7,41,1906,4.5,7,39,4,semiurb
4901045985,49010459851,11.09.2019,3,3,1,735,1,41,746,4.6,11,25,4,semiurb
4901045985,49010459851,11.09.2019,3,3,2,1402,4,41,1412,4.1,10,25,4,semiurb
4901045985,49010459851,11.09.2019,3,3,3,1419,7,41,1421,0.6,2,18,4,semiurb
4901045985,49010459851,12.09.2019,4,4,1,732,1,41,744,4.6,12,23,4,semiurb
4901045985,49010459851,12.09.2019,4,4,2,1408,4,41,1415,3.2,7,27,4,semiurb
4901045985,49010459851,12.09.2019,4,4,3,1442,7,41,1444,0.8,2,24,4,semiurb
4901045985,49010459851,14.09.2019,6,6,1,916,4,41,946,25.5,30,51,4,semiurb
4901045985,49010459851,14.09.2019,6,6,2,1258,7,41,1326,25.5,28,55,4,semiurb
4901045985,49010459852,09.09.2019,1,1,1,1139,4,41,1200,20,21,57,4,semiurb
4901045985,49010459852,09.09.2019,1,1,2,1210,7,41,1240,20,30,40,4,semiurb
4901045985,49010459852,09.09.2019,1,1,3,1810,11,41,1820,6,10,36,4,semiurb
4901045985,49010459852,09.09.2019,1,1,4,1825,7,41,1835,6,10,36,4,semiurb
4901045985,49010459852,10.09.2019,2,2,1,720,2,41,820,85,60,85,4,semiurb
4901045985,49010459852,11.09.2019,3,3,2,1446,7,41,1539,86,53,97,4,semiurb
4901045985,49010459852,11.09.2019,3,3,3,1637,4,41,1640,1,3,20,4,semiurb
4901045985,49010459852,11.09.2019,3,3,4,1723,7,41,1725,1,2,30,4,semiurb
4901045985,49010459852,11.09.2019,3,3,5,1830,11,41,1845,13,15,52,4,semiurb
4901045985,49010459852,11.09.2019,3,3,6,1912,7,41,1929,13,17,46,4,semiurb
4901045985,49010459852,14.09.2019,6,6,3,1700,11,41,1715,13,15,52,4,semiurb
4901045985,49010459852,14.09.2019,6,6,4,1729,7,41,1745,13,16,49,4,semiurb
4901045985,49010459852,14.09.2019,6,6,5,1810,6,41,1820,3.8,10,23,4,semiurb
4901045985,49010459852,14.09.2019,6,6,6,1830,7,41,1840,3.8,10,23,4,semiurb
4901045985,49010459852,15.09.2019,7,7,1,1137,4,41,1143,7,6,70,4,semiurb
4901045985,49010459852,15.09.2019,7,7,2,1213,7,41,1228,7,15,28,4,semiurb
4901045984,49010459841,10.09.2019,2,1,1,900,5,41,915,4,15,16,3,urban
4901045984,49010459841,10.09.2019,2,1,2,1100,7,41,1105,3,5,36,3,urban
4901045984,49010459841,11.09.2019,3,2,1,940,5,41,1130,114,110,62,3,urban
4901045984,49010459841,11.09.2019,3,2,2,1315,7,41,1530,110,135,49,3,urban
4901045984,49010459841,12.09.2019,4,3,1,940,5,41,955,4,15,16,3,urban
4901045984,49010459841,12.09.2019,4,3,2,1135,7,41,1145,3,10,18,3,urban
4901045984,49010459841,13.09.2019,5,4,1,1045,5,41,1055,5,10,30,3,urban
4901045984,49010459841,13.09.2019,5,4,2,1225,7,41,1230,3,5,36,3,urban
4901045984,49010459841,13.09.2019,5,4,3,1300,4,41,1315,7,15,28,3,urban
4901045984,49010459841,13.09.2019,5,4,4,1400,7,41,1411,6,11,33,3,urban
4901045984,49010459841,13.09.2019,5,4,7,1745,5,41,1805,8,20,24,3,urban
4901045984,49010459841,13.09.2019,5,4,8,2230,7,41,2245,8,15,32,3,urban
4901045984,49010459841,14.09.2019,6,5,1,1000,5,41,1010,5,10,30,3,urban
4901045984,49010459841,14.09.2019,6,5,2,1130,4,41,1140,4,10,24,3,urban
4901045984,49010459841,14.09.2019,6,5,3,1215,7,41,1225,4,10,24,3,urban
4901045984,49010459841,15.09.2019,7,6,5,1515,5,41,1530,8,15,32,3,urban
4901045984,49010459841,15.09.2019,7,6,6,1745,7,41,1800,8,15,32,3,urban
4901045984,49010459841,16.09.2019,1,7,3,900,5,41,915,5,15,20,3,urban
4901045984,49010459841,16.09.2019,1,7,4,1040,7,41,1055,5,15,20,3,urban
4901045978,49010459781,05.11.2019,2,1,1,740,1,41,750,2.5,10,15,2,semiurb
4901045978,49010459781,05.11.2019,2,1,2,1325,7,41,1335,2.5,10,15,2,semiurb
4901045978,49010459781,05.11.2019,2,1,3,1840,5,41,1900,5,20,15,2,semiurb
4901045978,49010459781,05.11.2019,2,1,4,2115,7,41,2135,5,20,15,2,semiurb
4901045978,49010459781,06.11.2019,3,2,1,740,1,41,750,2.5,10,15,2,semiurb
4901045978,49010459781,06.11.2019,3,2,2,1415,7,41,1430,2.5,15,10,2,semiurb
4901045978,49010459781,06.11.2019,3,2,3,1840,6,41,1850,2.3,10,14,2,semiurb
4901045978,49010459781,06.11.2019,3,2,4,1855,7,41,1900,2,5,24,2,semiurb
4901045978,49010459781,06.11.2019,3,2,5,1945,11,41,1955,2,10,12,2,semiurb
4901045978,49010459781,06.11.2019,3,2,6,2145,7,41,2155,2,10,12,2,semiurb
4901045978,49010459781,07.11.2019,4,3,1,920,1,41,930,2.5,10,15,2,semiurb
4901045978,49010459781,07.11.2019,4,3,2,1140,7,41,1150,2.5,10,15,2,semiurb
4901045978,49010459781,07.11.2019,4,3,3,1410,6,41,1420,2,10,12,2,semiurb
4901045978,49010459781,07.11.2019,4,3,4,1500,4,41,1515,3,15,12,2,semiurb
4901045978,49010459781,07.11.2019,4,3,5,1545,7,41,1600,3,15,12,2,semiurb
4901045978,49010459781,08.11.2019,5,4,1,1310,1,41,1320,2.5,10,15,2,semiurb
4901045978,49010459781,08.11.2019,5,4,2,1510,7,41,1520,2.5,10,15,2,semiurb
4901045978,49010459781,10.11.2019,7,6,1,1015,11,41,1030,5,15,20,2,semiurb
4901045978,49010459781,10.11.2019,7,6,2,1200,7,41,1215,5,15,20,2,semiurb
4901045978,49010459781,10.11.2019,7,6,3,1415,5,41,1445,35,30,70,2,semiurb
4901045978,49010459781,10.11.2019,7,6,4,1900,7,41,1930,35,30,70,2,semiurb
4901045978,49010459781,11.11.2019,1,7,3,1940,6,41,1950,2,10,12,2,semiurb
4901045978,49010459781,11.11.2019,1,7,4,1955,7,41,2000,2,5,24,2,semiurb
4901045978,49010459781,11.11.2019,1,7,5,2135,6,41,2145,2,10,12,2,semiurb
4901045978,49010459781,11.11.2019,1,7,6,2150,7,41,2155,2,5,24,2,semiurb
4901045966,49010459661,10.09.2019,2,1,1,1413,11,41,1437,18.2,24,46,5,semiurb
4901045966,49010459661,10.09.2019,2,1,2,1558,4,41,1621,14.8,23,39,5,semiurb
4901045966,49010459661,10.09.2019,2,1,3,1709,7,41,1719,6.9,10,41,5,semiurb
4901045966,49010459661,11.09.2019,3,2,1,1011,5,41,1123,109.2,72,91,5,semiurb
4901045966,49010459661,11.09.2019,3,2,2,1214,4,41,1316,79.9,62,77,5,semiurb
4901045966,49010459661,11.09.2019,3,2,3,1353,7,41,1424,26.5,31,51,5,semiurb
4901045966,49010459661,12.09.2019,4,3,1,1155,6,41,1202,3,7,26,5,semiurb
4901045966,49010459661,12.09.2019,4,3,2,1308,4,41,1310,0.5,2,15,5,semiurb
4901045966,49010459661,12.09.2019,4,3,3,1437,11,41,1442,3,5,36,5,semiurb
4901045966,49010459661,12.09.2019,4,3,4,1611,7,41,1644,18.6,33,34,5,semiurb
4901045966,49010459661,13.09.2019,5,4,1,2037,11,41,2042,1.9,5,23,5,semiurb
4901045966,49010459661,13.09.2019,5,4,2,2058,7,41,2103,2.1,5,25,5,semiurb
4901045966,49010459661,14.09.2019,6,5,1,1443,4,41,1446,1,3,20,5,semiurb
4901045966,49010459661,14.09.2019,6,5,2,1458,7,41,1502,1.1,4,17,5,semiurb
4901045966,49010459661,16.09.2019,1,7,1,1604,11,41,1608,1,4,15,5,semiurb
4901045966,49010459661,16.09.2019,1,7,2,1614,4,41,1616,0.5,2,15,5,semiurb
4901045966,49010459661,16.09.2019,1,7,3,1650,11,41,1653,1.4,3,28,5,semiurb
4901045966,49010459661,16.09.2019,1,7,4,1748,7,41,1751,1.2,3,24,5,semiurb
4901045962,49010459622,11.09.2019,3,1,1,700,1,41,738,26,38,41,4,semiurb
4901045962,49010459622,11.09.2019,3,1,2,1658,7,41,1740,26,42,37,4,semiurb
4901045962,49010459622,12.09.2019,4,2,1,658,1,41,736,26,38,41,4,semiurb
4901045962,49010459622,12.09.2019,4,2,2,1650,4,41,1718,24,28,51,4,semiurb
4901045962,49010459622,12.09.2019,4,2,3,1737,7,41,1745,4,8,30,4,semiurb
4901045962,49010459622,13.09.2019,5,3,1,656,1,41,729,26,33,47,4,semiurb
4901045962,49010459622,13.09.2019,5,3,2,1709,7,41,1743,26,34,46,4,semiurb
4901045962,49010459622,14.09.2019,6,4,1,725,1,41,756,26,31,50,4,semiurb
4901045962,49010459622,14.09.2019,6,4,2,1702,4,41,1712,5,10,30,4,semiurb
4901045962,49010459622,14.09.2019,6,4,3,1750,7,41,1830,31,40,47,4,semiurb
4901045962,49010459622,15.09.2019,7,5,1,942,5,41,950,6,8,45,4,semiurb
4901045962,49010459622,15.09.2019,7,5,2,1213,7,41,1221,6,8,45,4,semiurb
4901045962,49010459622,16.09.2019,1,6,1,708,1,41,745,26,37,42,4,semiurb
4901045962,49010459622,16.09.2019,1,6,2,1726,7,41,1810,27,44,37,4,semiurb
4901045962,49010459622,16.09.2019,1,6,3,1820,6,41,1826,3,6,30,4,semiurb
4901045962,49010459622,16.09.2019,1,6,4,1827,4,41,1832,3,5,36,4,semiurb
4901045962,49010459622,16.09.2019,1,6,5,1848,7,41,1849,0.2,1,12,4,semiurb
4901045962,49010459622,16.09.2019,1,6,6,1915,6,41,1921,3,6,30,4,semiurb
4901045962,49010459622,16.09.2019,1,6,7,1931,7,41,1937,3,6,30,4,semiurb
4901045962,49010459622,17.09.2019,2,7,1,704,1,41,739,26,35,45,4,semiurb
4901045962,49010459622,17.09.2019,2,7,2,1710,4,41,1750,26,40,39,4,semiurb
4901045962,49010459622,17.09.2019,2,7,3,1755,7,41,1757,1,2,30,4,semiurb
4901045955,49010459551,16.09.2019,1,2,2,1541,4,41,1545,2.2,4,33,6,rural
4901045955,49010459551,16.09.2019,1,2,3,1556,6,41,1610,4,14,17,6,rural
4901045955,49010459551,16.09.2019,1,2,4,2010,7,41,2030,6.2,20,19,6,rural
4901045955,49010459551,16.09.2019,1,2,5,2310,6,41,2325,7.4,15,30,6,rural
4901045955,49010459551,17.09.2019,2,3,1,20,7,41,30,7.4,10,44,6,rural
4901045955,49010459551,17.09.2019,2,3,2,1815,5,41,1824,7.5,9,50,6,rural
4901045955,49010459551,17.09.2019,2,3,3,1950,7,41,2000,7.5,10,45,6,rural
4901045955,49010459551,19.09.2019,4,5,3,1837,5,41,1856,8.5,19,27,6,rural
4901045955,49010459551,19.09.2019,4,5,4,2032,7,41,2043,9.6,11,52,6,rural
4901045955,49010459551,21.09.2019,6,7,1,1730,5,41,1740,8,10,48,6,rural
4901045955,49010459551,21.09.2019,6,7,2,1920,7,41,1930,8,10,48,6,rural
4901045955,49010459554,15.09.2019,7,1,1,1000,4,41,1010,9,10,54,6,rural
4901045955,49010459554,15.09.2019,7,1,2,1210,7,41,1230,9,20,27,6,rural
4901045955,49010459554,17.09.2019,2,3,1,800,6,41,810,5,10,30,6,rural
4901045955,49010459554,17.09.2019,2,3,2,820,7,41,830,5,10,30,6,rural
4901045955,49010459554,19.09.2019,4,5,1,1100,4,41,1125,9,25,22,6,rural
4901045955,49010459554,19.09.2019,4,5,2,1410,7,41,1430,9,20,27,6,rural
4901045955,49010459554,20.09.2019,5,6,2,1750,4,41,1800,3.9,10,23,6,rural
4901045955,49010459554,20.09.2019,5,6,3,1845,5,41,1855,3.9,10,23,6,rural
4901045955,49010459554,21.09.2019,6,7,1,930,4,41,950,6.6,20,20,6,rural
4901045955,49010459554,21.09.2019,6,7,2,1110,7,41,1135,6.6,25,16,6,rural
4901045937,49010459371,12.09.2019,4,1,4,1830,5,41,1845,5.1,15,20,1,urban
4901045937,49010459371,12.09.2019,4,1,5,2203,7,41,2217,5.1,14,22,1,urban
4901045937,49010459371,18.09.2019,3,7,3,1915,5,41,1935,5,20,15,1,urban
4901045937,49010459371,18.09.2019,3,7,4,2135,7,41,2150,5,15,20,1,urban
4901045937,49010459372,12.09.2019,4,1,1,832,6,41,858,5.6,26,13,1,urban
4901045937,49010459372,12.09.2019,4,1,2,900,1,41,927,10,27,22,1,urban
4901045937,49010459372,12.09.2019,4,1,3,1705,6,41,1730,10,25,24,1,urban
4901045937,49010459372,12.09.2019,4,1,4,1735,7,41,1750,3.9,15,16,1,urban
4901045937,49010459372,13.09.2019,5,2,1,805,6,41,825,3.9,20,12,1,urban
4901045937,49010459372,13.09.2019,5,2,2,829,1,41,853,10,24,25,1,urban
4901045937,49010459372,13.09.2019,5,2,3,1805,7,41,1830,10,25,24,1,urban
4901045937,49010459372,14.09.2019,6,3,3,1425,6,41,1455,12,30,24,1,urban
4901045937,49010459372,14.09.2019,6,3,4,1500,11,41,1510,4.9,10,29,1,urban
4901045937,49010459372,14.09.2019,6,3,5,1515,4,41,1525,2,10,12,1,urban
4901045937,49010459372,14.09.2019,6,3,6,1700,6,41,1710,4.9,10,29,1,urban
4901045937,49010459372,14.09.2019,6,3,7,1730,7,41,1750,12,20,36,1,urban
4901045937,49010459372,15.09.2019,7,4,1,830,1,41,855,10,25,24,1,urban
4901045937,49010459372,15.09.2019,7,4,2,1800,7,41,1830,10,30,20,1,urban
4901045937,49010459372,15.09.2019,7,4,3,1930,5,41,1945,5,15,20,1,urban
4901045937,49010459372,15.09.2019,7,4,4,2105,7,41,2120,5,15,20,1,urban
4901045937,49010459372,16.09.2019,1,5,1,835,6,41,905,5.1,30,10,1,urban
4901045937,49010459372,16.09.2019,1,5,2,925,1,41,940,6.5,15,26,1,urban
4901045937,49010459372,16.09.2019,1,5,3,1300,7,41,1325,10,25,24,1,urban
4901045937,49010459372,16.09.2019,1,5,4,1326,2,41,1350,5.6,24,14,1,urban
4901045937,49010459372,16.09.2019,1,5,5,1540,4,41,1550,3,10,18,1,urban
4901045937,49010459372,16.09.2019,1,5,6,1640,7,41,1700,4.8,20,14,1,urban
4901045926,49010459261,13.09.2019,5,1,1,1130,5,41,1140,12.8,10,77,6,rural
4901045926,49010459261,13.09.2019,5,1,2,1736,6,41,1742,3.2,6,32,6,rural
4901045926,49010459261,13.09.2019,5,1,3,1745,7,41,1752,3.2,7,27,6,rural
4901045926,49010459261,14.09.2019,6,2,2,1610,7,41,1705,67,55,73,6,rural
4901045926,49010459261,14.09.2019,6,2,3,1706,4,41,1711,4,5,48,6,rural
4901045926,49010459261,14.09.2019,6,2,4,1726,7,41,1732,4,6,40,6,rural
4901045926,49010459261,14.09.2019,6,2,5,1810,5,41,1827,9,17,32,6,rural
4901045926,49010459261,14.09.2019,6,2,6,2010,7,41,2027,9.2,17,32,6,rural
4901045926,49010459261,15.09.2019,7,3,3,1720,5,41,1842,10.2,82,7,6,rural
4901045926,49010459261,15.09.2019,7,3,5,1930,7,41,1953,10.3,23,27,6,rural
4901045926,49010459261,16.09.2019,1,4,2,805,1,41,840,33.2,35,57,6,rural
4901045926,49010459261,16.09.2019,1,4,4,1835,7,41,1901,34,26,78,6,rural
4901045926,49010459261,17.09.2019,2,5,2,805,2,41,945,136.2,100,82,6,rural
4901045926,49010459261,17.09.2019,2,5,3,1710,7,41,1845,139.2,95,88,6,rural
4901045926,49010459261,18.09.2019,3,6,2,732,1,41,814,33,42,47,6,rural
4901045926,49010459261,18.09.2019,3,6,3,1832,7,41,1915,33.2,43,46,6,rural
4901045926,49010459261,19.09.2019,4,7,2,732,1,41,812,34.1,40,51,6,rural
4901045926,49010459261,19.09.2019,4,7,3,1108,2,41,1125,18.2,17,64,6,rural
4901045926,49010459261,19.09.2019,4,7,4,1812,7,41,1852,34,40,51,6,rural
4901045896,49010458961,21.10.2019,1,3,1,710,1,41,728,7.5,18,25,2,semiurb
4901045896,49010458961,21.10.2019,1,3,2,1728,7,41,1801,7.5,33,14,2,semiurb
4901045896,49010458961,22.10.2019,2,4,1,655,1,41,709,7.5,14,32,2,semiurb
4901045896,49010458961,22.10.2019,2,4,2,1515,7,41,1540,7.5,25,18,2,semiurb
4901045896,49010458961,23.10.2019,3,5,1,705,1,41,718,7.5,13,35,2,semiurb
4901045896,49010458961,23.10.2019,3,5,2,1201,7,41,1215,7.5,14,32,2,semiurb
4901045896,49010458961,24.10.2019,4,6,1,650,1,41,705,7.5,15,30,2,semiurb
4901045896,49010458961,24.10.2019,4,6,2,1510,7,41,1530,7.5,20,23,2,semiurb
4901045896,49010458961,24.10.2019,4,6,3,1605,4,41,1630,8,25,19,2,semiurb
4901045896,49010458961,24.10.2019,4,6,4,2030,7,41,2050,8,20,24,2,semiurb
4901045896,49010458961,25.10.2019,5,7,1,701,1,41,714,7.5,13,35,2,semiurb
4901045896,49010458961,25.10.2019,5,7,2,1503,7,41,1518,7.5,15,30,2,semiurb
4901045896,49010458961,25.10.2019,5,7,3,1640,5,41,1657,9.4,17,33,2,semiurb
4901045896,49010458961,25.10.2019,5,7,4,2345,7,41,2359,11.6,14,50,2,semiurb
4901045871,49010458712,20.10.2019,7,1,3,915,5,41,950,17,35,29,1,urban
4901045871,49010458712,20.10.2019,7,1,4,1120,7,41,1155,17,35,29,1,urban
4901045871,49010458712,26.10.2019,6,7,2,1800,4,41,1840,30,40,45,1,urban
4901045871,49010458712,26.10.2019,6,7,3,1920,7,41,1930,2,10,12,1,urban
4901045853,49010458531,18.09.2019,3,1,1,730,11,41,805,13,35,22,6,rural
4901045853,49010458531,18.09.2019,3,1,2,915,7,41,930,13,15,52,6,rural
4901045853,49010458531,18.09.2019,3,1,3,1130,1,41,1145,16,15,64,6,rural
4901045853,49010458531,18.09.2019,3,1,4,2030,7,41,2045,16,15,64,6,rural
4901045853,49010458531,20.09.2019,5,3,1,1000,1,41,1128,16,88,11,6,rural
4901045853,49010458531,20.09.2019,5,3,2,1930,4,41,1935,2,5,24,6,rural
4901045853,49010458531,20.09.2019,5,3,3,2000,7,41,2018,14,18,47,6,rural
4901045853,49010458531,23.09.2019,1,6,1,630,1,41,649,14.9,19,47,6,rural
4901045853,49010458531,23.09.2019,1,6,2,1630,7,41,1648,14.8,18,49,6,rural
4901045853,49010458531,24.09.2019,2,7,1,745,1,41,819,25.7,34,45,6,rural
4901045853,49010458531,24.09.2019,2,7,2,1230,5,41,1235,0.7,5,8,6,rural
4901045853,49010458531,24.09.2019,2,7,3,1325,1,41,1330,0.7,5,8,6,rural
4901045853,49010458531,24.09.2019,2,7,4,1600,7,41,1637,26.8,37,43,6,rural
4901045846,49010458461,13.09.2019,5,2,1,335,6,41,420,50,45,67,6,rural
4901045846,49010458461,13.09.2019,5,2,2,423,7,41,515,47,52,54,6,rural
4901045846,49010458461,13.09.2019,5,2,3,1209,4,41,1232,11,23,29,6,rural
4901045846,49010458461,13.09.2019,5,2,4,1340,7,41,1405,14,25,34,6,rural
4901045846,49010458461,14.09.2019,6,3,1,2033,6,41,2117,50,44,68,6,rural
4901045846,49010458461,14.09.2019,6,3,2,2132,7,41,2225,47,53,53,6,rural
4901045846,49010458461,16.09.2019,1,5,1,1203,11,41,1229,19,26,44,6,rural
4901045846,49010458461,16.09.2019,1,5,2,1540,4,41,1556,5,16,19,6,rural
4901045846,49010458461,16.09.2019,1,5,3,1630,7,41,1647,14,17,49,6,rural
4901045846,49010458462,12.09.2019,4,1,1,930,1,41,950,12,20,36,6,rural
4901045846,49010458462,12.09.2019,4,1,2,1900,7,41,1920,12,20,36,6,rural
4901045846,49010458462,13.09.2019,5,2,1,1000,4,41,1020,11,20,33,6,rural
4901045846,49010458462,13.09.2019,5,2,2,1030,1,41,1033,0.5,3,10,6,rural
4901045846,49010458462,13.09.2019,5,2,3,2000,7,41,2020,12,20,36,6,rural
4901045846,49010458462,14.09.2019,6,3,1,1130,5,41,1155,15,25,36,6,rural
4901045846,49010458462,14.09.2019,6,3,2,1700,7,41,1730,15,30,30,6,rural
4901045846,49010458462,16.09.2019,1,5,1,1000,1,41,1020,12,20,36,6,rural
4901045846,49010458462,16.09.2019,1,5,2,2000,7,41,2020,12,20,36,6,rural
4901045846,49010458462,17.09.2019,2,6,1,1100,1,41,1120,12,20,36,6,rural
4901045846,49010458462,17.09.2019,2,6,2,2000,7,41,2020,12,20,36,6,rural
4901045846,49010458462,18.09.2019,3,7,1,1000,1,41,1020,12,20,36,6,rural
4901045846,49010458462,18.09.2019,3,7,2,1800,7,41,1820,12,20,36,6,rural
4901045846,49010458463,12.09.2019,4,1,2,1400,1,41,1415,6,15,24,6,rural
4901045846,49010458463,12.09.2019,4,1,3,1515,7,41,1530,6,15,24,6,rural
4901045846,49010458463,13.09.2019,5,2,1,900,4,41,920,10,20,30,6,rural
4901045846,49010458463,13.09.2019,5,2,2,1100,7,41,1120,11,20,33,6,rural
4901045846,49010458463,14.09.2019,6,3,1,615,5,41,700,27,45,36,6,rural
4901045846,49010458463,14.09.2019,6,3,2,1130,7,41,1215,25,45,33,6,rural
4901045846,49010458463,17.09.2019,2,6,1,1105,4,41,1125,10,20,30,6,rural
4901045846,49010458463,17.09.2019,2,6,2,1145,7,41,1212,10,27,22,6,rural
4901045846,49010458463,18.09.2019,3,7,1,1330,5,41,1415,23,45,31,6,rural
4901045846,49010458463,18.09.2019,3,7,2,1605,7,41,1650,23,45,31,6,rural
4901045774,49010457741,21.10.2019,1,2,1,1000,4,41,1015,7.4,15,30,3,urban
4901045774,49010457741,21.10.2019,1,2,2,1145,7,41,1200,7.4,15,30,3,urban
4901045774,49010457741,22.10.2019,2,3,1,1100,4,41,1110,1.5,10,9,3,urban
4901045774,49010457741,22.10.2019,2,3,2,1145,7,41,1155,1.5,10,9,3,urban
4901045774,49010457741,23.10.2019,3,4,1,1430,6,41,1440,0.9,10,5,3,urban
4901045774,49010457741,23.10.2019,3,4,2,1530,7,41,1540,0.9,10,5,3,urban
4901045774,49010457741,25.10.2019,5,6,1,710,11,41,720,4.9,10,29,3,urban
4901045774,49010457741,25.10.2019,5,6,4,1320,4,41,1325,0.5,5,6,3,urban
4901045774,49010457741,25.10.2019,5,6,5,1400,7,41,1410,5,10,30,3,urban
4901045774,49010457741,25.10.2019,5,6,6,1530,11,41,1535,1,5,12,3,urban
4901045774,49010457741,25.10.2019,5,6,7,1545,7,41,1550,1,5,12,3,urban
4901045756,49010457561,20.10.2019,7,1,1,1130,5,41,1215,43,45,57,5,semiurb
4901045756,49010457561,20.10.2019,7,1,2,1500,7,41,1600,43,60,43,5,semiurb
4901045756,49010457561,21.10.2019,1,2,1,630,1,41,700,16,30,32,5,semiurb
4901045756,49010457561,21.10.2019,1,2,2,1600,7,41,1630,16,30,32,5,semiurb
4901045756,49010457561,21.10.2019,1,2,3,1700,4,41,1710,3,10,18,5,semiurb
4901045756,49010457561,21.10.2019,1,2,4,1735,7,41,1745,3,10,18,5,semiurb
4901045756,49010457561,22.10.2019,2,3,1,630,1,41,700,16,30,32,5,semiurb
4901045756,49010457561,22.10.2019,2,3,2,1530,7,41,1600,16,30,32,5,semiurb
4901045756,49010457561,23.10.2019,3,4,1,630,1,41,700,16,30,32,5,semiurb
4901045756,49010457561,23.10.2019,3,4,2,1530,7,41,1600,16,30,32,5,semiurb
4901045756,49010457561,23.10.2019,3,4,3,1630,4,41,1640,3,10,18,5,semiurb
4901045756,49010457561,23.10.2019,3,4,4,1710,7,41,1720,3,10,18,5,semiurb
4901045756,49010457561,24.10.2019,4,5,1,630,1,41,700,16,30,32,5,semiurb
4901045756,49010457561,24.10.2019,4,5,2,1600,7,41,1630,16,30,32,5,semiurb
4901045756,49010457561,25.10.2019,5,6,1,630,1,41,700,16,30,32,5,semiurb
4901045756,49010457561,25.10.2019,5,6,2,1300,7,41,1330,16,30,32,5,semiurb
4901045756,49010457561,26.10.2019,6,7,1,730,4,41,740,2,10,12,5,semiurb
4901045756,49010457561,26.10.2019,6,7,2,1430,7,41,1510,20,40,30,5,semiurb
4901045746,49010457461,18.10.2019,5,3,1,800,5,41,815,10,15,40,6,rural
4901045746,49010457461,18.10.2019,5,3,2,1500,7,41,1515,10,15,40,6,rural
4901045746,49010457461,21.10.2019,1,6,1,635,6,41,640,2,5,24,6,rural
4901045746,49010457461,21.10.2019,1,6,2,642,1,41,650,6,8,45,6,rural
4901045746,49010457461,21.10.2019,1,6,3,1630,7,41,1640,8,10,48,6,rural
4901045746,49010457461,22.10.2019,2,7,1,635,6,41,640,2,5,24,6,rural
4901045746,49010457461,22.10.2019,2,7,2,642,1,41,650,6,8,45,6,rural
4901045746,49010457461,22.10.2019,2,7,3,1630,7,41,1640,8,10,48,6,rural
4901045736,49010457361,16.10.2019,3,1,1,1340,6,41,1400,7,20,21,4,semiurb
4901045736,49010457361,16.10.2019,3,1,2,1405,7,41,1420,7,15,28,4,semiurb
4901045736,49010457361,16.10.2019,3,1,3,1705,6,41,1725,7,20,21,4,semiurb
4901045736,49010457361,16.10.2019,3,1,4,1730,7,41,1750,7,20,21,4,semiurb
4901045736,49010457361,18.10.2019,5,3,1,850,4,41,855,2.5,5,30,4,semiurb
4901045736,49010457361,18.10.2019,5,3,2,1050,7,41,1100,2.5,10,15,4,semiurb
4901045736,49010457361,20.10.2019,7,5,1,1100,5,41,1110,7,10,42,4,semiurb
4901045736,49010457361,20.10.2019,7,5,2,1310,7,41,1320,7,10,42,4,semiurb
4901045736,49010457361,21.10.2019,1,6,1,750,11,41,800,4.3,10,26,4,semiurb
4901045733,49010457331,23.10.2019,3,4,1,1440,11,41,1445,3,5,36,6,rural
4901045733,49010457331,23.10.2019,3,4,2,1535,7,41,1540,3,5,36,6,rural
4901045733,49010457331,24.10.2019,4,5,1,1747,11,41,1801,12.1,14,52,6,rural
4901045733,49010457331,25.10.2019,5,6,2,1140,7,41,1145,4.6,5,55,6,rural
4901045733,49010457332,20.10.2019,7,1,1,1230,1,41,1235,3,5,36,6,rural
4901045733,49010457332,20.10.2019,7,1,2,1800,7,41,1805,3,5,36,6,rural
4901045733,49010457332,21.10.2019,1,2,1,950,1,41,1000,9,10,54,6,rural
